PROVINCIA,DEPARTAMENTO,AÑO,RENDIMIENTO - KG X HA
Buenos Aires,Daireaux,1994,2700.0
Buenos Aires,Dolores,1994,2222.0
Buenos Aires,Exaltación de la Cruz,1994,2636.0
Buenos Aires,General Alvarado,1994,2704.0
Buenos Aires,General Alvear,1994,2800.0
Buenos Aires,General Arenales,1994,2800.0
Buenos Aires,General Belgrano,1994,3000.0
Buenos Aires,General Juan Madariaga,1994,2286.0
Buenos Aires,General La Madrid,1994,1900.0
Buenos Aires,General Pinto,1994,2500.0
Buenos Aires,General Pueyrredón,1994,2600.0
Buenos Aires,General Viamonte,1994,2600.0
Buenos Aires,General Villegas,1994,2800.0
Buenos Aires,Guaminí,1994,2200.0
Buenos Aires,Hipólito Yrigoyen,1994,2700.0
Buenos Aires,Junín,1994,2600.0
Buenos Aires,Laprida,1994,2363.0
Buenos Aires,Las Flores,1994,2700.0
Buenos Aires,Leandro N. Alem,1994,2650.0
Buenos Aires,Lincoln,1994,2700.0
Buenos Aires,Lobería,1994,2712.0
Buenos Aires,Lobos,1994,2800.0
Buenos Aires,Luján,1994,2605.0
Buenos Aires,Maipú,1994,2154.0
Buenos Aires,Mar Chiquita,1994,2389.0
Buenos Aires,Mercedes,1994,3000.0
Buenos Aires,Monte,1994,2900.0
Buenos Aires,Navarro,1994,2900.0
Buenos Aires,Necochea,1994,3054.0
Buenos Aires,Olavarría,1994,3000.0
Buenos Aires,Patagones,1994,1000.0
Buenos Aires,Pehuajó,1994,2800.0
Buenos Aires,Pellegrini,1994,2200.0
Buenos Aires,Pergamino,1994,2800.0
Buenos Aires,Puán,1994,1400.0
Buenos Aires,Ramallo,1994,2048.0
Buenos Aires,Rauch,1994,2297.0
Buenos Aires,Rivadavia,1994,3000.0
Buenos Aires,Rojas,1994,2800.0
Buenos Aires,Roque Pérez,1994,3000.0
Buenos Aires,Saavedra,1994,1700.0
Buenos Aires,Saladillo,1994,3000.0
Buenos Aires,Salliqueló,1994,2246.0
Buenos Aires,Salto,1994,2902.0
Buenos Aires,San Andrés de Giles,1994,2600.0
Buenos Aires,San Antonio de Areco,1994,2698.0
Buenos Aires,San Cayetano,1994,2750.0
Buenos Aires,San Nicolás,1994,2250.0
Buenos Aires,San Pedro,1994,2300.0
Buenos Aires,Suipacha,1994,3000.0
Buenos Aires,Tandil,1994,2901.0
Buenos Aires,Tapalqué,1994,2800.0
Buenos Aires,Tornquist,1994,1500.0
Buenos Aires,Trenque Lauquen,1994,2601.0
Buenos Aires,Tres Arroyos,1994,3061.0
Buenos Aires,Villarino,1994,900.0
Buenos Aires,Zárate,1994,2667.0
Córdoba,Calamuchita,1994,1852.0
Córdoba,Capital,1994,1700.0
Córdoba,Colón,1994,1114.0
Córdoba,General Roca,1994,2700.0
Córdoba,General San Martín,1994,1502.0
Córdoba,Juárez Celman,1994,1900.0
Córdoba,Marcos Juárez,1994,2420.0
Córdoba,Presidente Roque Sáenz Peña,1994,2600.0
Córdoba,Río Cuarto,1994,1850.0
Córdoba,Río Primero,1994,1100.0
Córdoba,Río Segundo,1994,1700.0
Córdoba,San Justo,1994,1400.0
Córdoba,Santa María,1994,1200.0
Córdoba,Tercero Arriba,1994,1301.0
Córdoba,Unión,1994,2040.0
Entre Ríos,Colón,1994,1300.0
Entre Ríos,Concordia,1994,1500.0
Entre Ríos,Diamante,1994,1800.0
Entre Ríos,Federal,1994,1667.0
Entre Ríos,Gualeguay,1994,1800.0
Entre Ríos,Gualeguaychú,1994,1500.0
Entre Ríos,La Paz,1994,1520.0
Entre Ríos,Nogoyá,1994,2000.0
Entre Ríos,Paraná,1994,1799.0
Entre Ríos,Tala,1994,1514.0
Entre Ríos,Uruguay,1994,1711.0
Entre Ríos,Victoria,1994,2400.0
Entre Ríos,Villaguay,1994,1600.0
La Pampa,Atreucó,1994,1571.0
La Pampa,Caleu Caleu,1994,688.0
La Pampa,Capital,1994,1671.0
La Pampa,Catriló,1994,1871.0
La Pampa,Chapaleufú,1994,1801.0
La Pampa,Conhelo,1994,1601.0
La Pampa,Guatraché,1994,1300.0
La Pampa,Hucal,1994,600.0
La Pampa,Loventué,1994,1000.0
La Pampa,Maracó,1994,1650.0
La Pampa,Quemú Quemú,1994,1500.0
La Pampa,Rancul,1994,1402.0
La Pampa,Realicó,1994,1800.0
La Pampa,Toay,1994,1151.0
La Pampa,Trenel,1994,1398.0
La Pampa,Utracán,1994,900.0
Santa Fe,9 de Julio,1994,1597.0
Santa Fe,Belgrano,1994,1950.0
Santa Fe,Caseros,1994,2000.0
Santa Fe,Castellanos,1994,1600.0
Santa Fe,General López,1994,2840.0
Santa Fe,General Obligado,1994,1714.0
Santa Fe,Iriondo,1994,2051.0
Santa Fe,La Capital,1994,1900.0
Santa Fe,Las Colonias,1994,1700.0
Santa Fe,Rosario,1994,2000.0
Santa Fe,San Cristóbal,1994,2355.0
Santa Fe,San Javier,1994,1615.0
Santa Fe,San Jerónimo,1994,1900.0
Santa Fe,San Justo,1994,1852.0
Santa Fe,San Lorenzo,1994,2000.0
Santa Fe,San Martín,1994,2000.0
Santa Fe,Vera,1994,2100.0
Santa Fe,Villa Constitución,1994,2052.0
Buenos Aires,25 de Mayo,1995,2901.0
Buenos Aires,9 de Julio,1995,3150.0
Buenos Aires,Adolfo Alsina,1995,1650.0
Buenos Aires,Adolfo Gonzales Chaves,1995,2429.0
Buenos Aires,Alberti,1995,3500.0
Buenos Aires,Arrecifes,1995,2804.0
Buenos Aires,Ayacucho,1995,2200.0
Buenos Aires,Azul,1995,1800.0
Buenos Aires,Bahía Blanca,1995,400.0
Buenos Aires,Balcarce,1995,2602.0
Buenos Aires,Baradero,1995,2954.0
Buenos Aires,Benito Juárez,1995,2400.0
Buenos Aires,Bolívar,1995,1751.0
Buenos Aires,Bragado,1995,3201.0
Buenos Aires,Campana,1995,2600.0
Buenos Aires,Cañuelas,1995,2300.0
Buenos Aires,Capitán Sarmiento,1995,1897.0
Buenos Aires,Carlos Casares,1995,2550.0
Buenos Aires,Carlos Tejedor,1995,2152.0
Buenos Aires,Carmen de Areco,1995,3000.0
Buenos Aires,Chacabuco,1995,3148.0
Buenos Aires,Chascomús,1995,2500.0
Buenos Aires,Chivilcoy,1995,3000.0
Buenos Aires,Colón,1995,2399.0
Buenos Aires,Coronel de Marina Leonardo Rosales,1995,901.0
Buenos Aires,Coronel Dorrego,1995,1375.0
Buenos Aires,Coronel Pringles,1995,1453.0
Buenos Aires,Coronel Suárez,1995,1599.0
Buenos Aires,Daireaux,1995,1751.0
Buenos Aires,Escobar,1995,3000.0
Buenos Aires,Exaltación de la Cruz,1995,2682.0
Buenos Aires,Florentino Ameghino,1995,2000.0
Buenos Aires,General Alvarado,1995,2800.0
Buenos Aires,General Alvear,1995,1600.0
Buenos Aires,General Arenales,1995,2850.0
Buenos Aires,General Belgrano,1995,2600.0
Buenos Aires,General Juan Madariaga,1995,2000.0
Buenos Aires,General La Madrid,1995,1400.0
Buenos Aires,General Pinto,1995,2103.0
Buenos Aires,General Pueyrredón,1995,2798.0
Buenos Aires,General Rodríguez,1995,3000.0
Buenos Aires,General Viamonte,1995,2600.0
Buenos Aires,General Villegas,1995,1900.0
Buenos Aires,Guaminí,1995,1800.0
Buenos Aires,Hipólito Yrigoyen,1995,2000.0
Buenos Aires,Junín,1995,2800.0
Buenos Aires,Laprida,1995,1324.0
Buenos Aires,Las Flores,1995,2600.0
Buenos Aires,Leandro N. Alem,1995,2600.0
Buenos Aires,Lincoln,1995,2301.0
Buenos Aires,Lobería,1995,2651.0
Buenos Aires,Lobos,1995,2600.0
Buenos Aires,Luján,1995,3000.0
Buenos Aires,Maipú,1995,1750.0
Buenos Aires,Mar Chiquita,1995,2300.0
Buenos Aires,Mercedes,1995,3000.0
Buenos Aires,Monte,1995,2309.0
Buenos Aires,Navarro,1995,2905.0
Buenos Aires,Necochea,1995,2880.0
Buenos Aires,Olavarría,1995,1701.0
Buenos Aires,Patagones,1995,1250.0
Buenos Aires,Pehuajó,1995,2349.0
Buenos Aires,Pellegrini,1995,1600.0
Buenos Aires,Pergamino,1995,2799.0
Buenos Aires,Pilar,1995,2800.0
Buenos Aires,Puán,1995,1050.0
Buenos Aires,Ramallo,1995,2506.0
Buenos Aires,Rauch,1995,2203.0
Buenos Aires,Rivadavia,1995,2151.0
Buenos Aires,Rojas,1995,3200.0
Buenos Aires,Roque Pérez,1995,2500.0
Buenos Aires,Saavedra,1995,1200.0
Buenos Aires,Saladillo,1995,2600.0
Buenos Aires,Salliqueló,1995,1603.0
Buenos Aires,Salto,1995,2649.0
Buenos Aires,San Andrés de Giles,1995,3000.0
Buenos Aires,San Antonio de Areco,1995,2902.0
Buenos Aires,San Cayetano,1995,2487.0
Buenos Aires,San Nicolás,1995,2500.0
Buenos Aires,San Pedro,1995,2447.0
Buenos Aires,Suipacha,1995,3000.0
Buenos Aires,Tandil,1995,2800.0
Buenos Aires,Tapalqué,1995,1300.0
Buenos Aires,Tornquist,1995,1100.0
Buenos Aires,Trenque Lauquen,1995,2351.0
Buenos Aires,Tres Arroyos,1995,2666.0
Buenos Aires,Tres Lomas,1995,1606.0
Buenos Aires,Villarino,1995,500.0
Buenos Aires,Zárate,1995,2524.0
Córdoba,Calamuchita,1995,1000.0
Córdoba,Capital,1995,167.0
Córdoba,Colón,1995,700.0
Córdoba,General Roca,1995,1479.0
Córdoba,General San Martín,1995,699.0
Córdoba,Juárez Celman,1995,1100.0
Córdoba,Marcos Juárez,1995,2000.0
Córdoba,Presidente Roque Sáenz Peña,1995,1689.0
Córdoba,Río Cuarto,1995,1101.0
Córdoba,Río Primero,1995,700.0
Córdoba,Río Segundo,1995,500.0
Córdoba,San Justo,1995,697.0
Córdoba,Santa María,1995,188.0
Córdoba,Tercero Arriba,1995,600.0
Córdoba,Unión,1995,1500.0
Entre Ríos,Colón,1995,1600.0
Entre Ríos,Concordia,1995,1600.0
Entre Ríos,Diamante,1995,1702.0
Entre Ríos,Federal,1995,1667.0
Entre Ríos,Gualeguay,1995,1805.0
Entre Ríos,Gualeguaychú,1995,1600.0
Entre Ríos,La Paz,1995,1500.0
Entre Ríos,Nogoyá,1995,1703.0
Entre Ríos,Paraná,1995,1600.0
Entre Ríos,Tala,1995,1292.0
Entre Ríos,Uruguay,1995,1800.0
Entre Ríos,Victoria,1995,2251.0
Entre Ríos,Villaguay,1995,1818.0
La Pampa,Atreucó,1995,1248.0
La Pampa,Capital,1995,1302.0
La Pampa,Catriló,1995,1551.0
La Pampa,Chapaleufú,1995,1560.0
La Pampa,Conhelo,1995,1550.0
La Pampa,Guatraché,1995,1018.0
La Pampa,Hucal,1995,798.0
La Pampa,Loventué,1995,1000.0
La Pampa,Maracó,1995,1299.0
La Pampa,Quemú Quemú,1995,1301.0
La Pampa,Rancul,1995,1401.0
La Pampa,Realicó,1995,1461.0
La Pampa,Toay,1995,600.0
La Pampa,Trenel,1995,1402.0
La Pampa,Utracán,1995,842.0
Santa Fe,9 de Julio,1995,615.0
Santa Fe,Belgrano,1995,1600.0
Santa Fe,Caseros,1995,2000.0
Santa Fe,Castellanos,1995,1100.0
Santa Fe,General López,1995,2553.0
Santa Fe,General Obligado,1995,908.0
Santa Fe,Iriondo,1995,1751.0
Santa Fe,La Capital,1995,1296.0
Santa Fe,Las Colonias,1995,1400.0
Santa Fe,Rosario,1995,1902.0
Santa Fe,San Cristóbal,1995,1000.0
Santa Fe,San Javier,1995,706.0
Santa Fe,San Jerónimo,1995,1750.0
Santa Fe,San Justo,1995,1098.0
Santa Fe,San Lorenzo,1995,2000.0
Santa Fe,San Martín,1995,1450.0
Santa Fe,Vera,1995,844.0
Santa Fe,Villa Constitución,1995,2000.0
Buenos Aires,25 de Mayo,1996,4000.0
Buenos Aires,9 de Julio,1996,3700.0
Buenos Aires,Adolfo Alsina,1996,1751.0
Buenos Aires,Adolfo Gonzales Chaves,1996,2342.0
Buenos Aires,Alberti,1996,3799.0
Buenos Aires,Arrecifes,1996,3000.0
Buenos Aires,Ayacucho,1996,2796.0
Buenos Aires,Azul,1996,3100.0
Buenos Aires,Bahía Blanca,1996,1201.0
Buenos Aires,Balcarce,1996,3198.0
Buenos Aires,Baradero,1996,2000.0
Buenos Aires,Benito Juárez,1996,2600.0
Buenos Aires,Bolívar,1996,2751.0
Buenos Aires,Bragado,1996,3699.0
Buenos Aires,Campana,1996,2857.0
Buenos Aires,Cañuelas,1996,3300.0
Buenos Aires,Capitán Sarmiento,1996,3300.0
Buenos Aires,Carlos Casares,1996,3301.0
Buenos Aires,Carlos Tejedor,1996,2000.0
Buenos Aires,Carmen de Areco,1996,3500.0
Buenos Aires,Castelli,1996,2500.0
Buenos Aires,Chacabuco,1996,3000.0
Buenos Aires,Chascomús,1996,3202.0
Buenos Aires,Chivilcoy,1996,3800.0
Buenos Aires,Colón,1996,3400.0
Buenos Aires,Coronel de Marina Leonardo Rosales,1996,1700.0
Buenos Aires,Coronel Dorrego,1996,2144.0
Buenos Aires,Coronel Pringles,1996,2248.0
Buenos Aires,Coronel Suárez,1996,2450.0
Buenos Aires,Daireaux,1996,2751.0
Buenos Aires,Dolores,1996,2526.0
Buenos Aires,Escobar,1996,2667.0
Buenos Aires,Exaltación de la Cruz,1996,3111.0
Buenos Aires,Florentino Ameghino,1996,1699.0
Buenos Aires,General Alvarado,1996,3300.0
Buenos Aires,General Alvear,1996,2700.0
Buenos Aires,General Arenales,1996,3300.0
Buenos Aires,General Belgrano,1996,3402.0
Buenos Aires,General Guido,1996,2500.0
Buenos Aires,General Juan Madariaga,1996,2603.0
Buenos Aires,General La Madrid,1996,2200.0
Buenos Aires,General Las Heras,1996,2833.0
Buenos Aires,General Lavalle,1996,2526.0
Buenos Aires,General Pinto,1996,2500.0
Buenos Aires,General Pueyrredón,1996,3200.0
Buenos Aires,General Rodríguez,1996,3000.0
Buenos Aires,General Viamonte,1996,3100.0
Buenos Aires,General Villegas,1996,1200.0
Buenos Aires,Guaminí,1996,2300.0
Buenos Aires,Hipólito Yrigoyen,1996,2700.0
Buenos Aires,Junín,1996,3301.0
Buenos Aires,Laprida,1996,2684.0
Buenos Aires,Las Flores,1996,2905.0
Buenos Aires,Leandro N. Alem,1996,3200.0
Buenos Aires,Lincoln,1996,2750.0
Buenos Aires,Lobería,1996,3000.0
Buenos Aires,Lobos,1996,3800.0
Buenos Aires,Luján,1996,3093.0
Buenos Aires,Maipú,1996,2517.0
Buenos Aires,Mar Chiquita,1996,2704.0
Buenos Aires,Mercedes,1996,3203.0
Buenos Aires,Monte,1996,3100.0
Buenos Aires,Navarro,1996,3700.0
Buenos Aires,Necochea,1996,3483.0
Buenos Aires,Olavarría,1996,2606.0
Buenos Aires,Patagones,1996,950.0
Buenos Aires,Pehuajó,1996,2451.0
Buenos Aires,Pellegrini,1996,2200.0
Buenos Aires,Pergamino,1996,3400.0
Buenos Aires,Pilar,1996,2833.0
Buenos Aires,Puán,1996,1400.0
Buenos Aires,Ramallo,1996,1900.0
Buenos Aires,Rauch,1996,2902.0
Buenos Aires,Rivadavia,1996,2151.0
Buenos Aires,Rojas,1996,3300.0
Buenos Aires,Roque Pérez,1996,3700.0
Buenos Aires,Saavedra,1996,1500.0
Buenos Aires,Saladillo,1996,3700.0
Buenos Aires,Salliqueló,1996,2250.0
Buenos Aires,Salto,1996,3500.0
Buenos Aires,San Andrés de Giles,1996,3500.0
Buenos Aires,San Antonio de Areco,1996,3150.0
Buenos Aires,San Cayetano,1996,2354.0
Buenos Aires,San Nicolás,1996,1700.0
Buenos Aires,San Pedro,1996,1702.0
Buenos Aires,Suipacha,1996,3403.0
Buenos Aires,Tandil,1996,3300.0
Buenos Aires,Tapalqué,1996,2600.0
Buenos Aires,Tornquist,1996,1400.0
Buenos Aires,Trenque Lauquen,1996,2300.0
Buenos Aires,Tres Arroyos,1996,2353.0
Buenos Aires,Tres Lomas,1996,2300.0
Buenos Aires,Villarino,1996,1100.0
Buenos Aires,Zárate,1996,2800.0
Córdoba,Calamuchita,1996,1000.0
Córdoba,Capital,1996,1600.0
Córdoba,Colón,1996,1600.0
Córdoba,General Roca,1996,1040.0
Córdoba,General San Martín,1996,1000.0
Córdoba,Juárez Celman,1996,1199.0
Córdoba,Marcos Juárez,1996,2400.0
Córdoba,Presidente Roque Sáenz Peña,1996,1180.0
Córdoba,Río Cuarto,1996,1198.0
Córdoba,Río Primero,1996,1496.0
Córdoba,Río Segundo,1996,1651.0
Córdoba,San Alberto,1996,3000.0
Córdoba,San Javier,1996,3000.0
Córdoba,San Justo,1996,1501.0
Córdoba,Santa María,1996,1300.0
Córdoba,Tercero Arriba,1996,1500.0
Córdoba,Totoral,1996,1690.0
Córdoba,Unión,1996,1650.0
Entre Ríos,Colón,1996,1709.0
Entre Ríos,Concordia,1996,1111.0
Entre Ríos,Diamante,1996,2600.0
Entre Ríos,Federación,1996,1200.0
Entre Ríos,Federal,1996,1318.0
Entre Ríos,Feliciano,1996,1000.0
Entre Ríos,Gualeguay,1996,2800.0
Entre Ríos,Gualeguaychú,1996,2400.0
Entre Ríos,La Paz,1996,1307.0
Entre Ríos,Nogoyá,1996,2298.0
Entre Ríos,Paraná,1996,2400.0
Entre Ríos,Tala,1996,1800.0
Entre Ríos,Uruguay,1996,2299.0
Entre Ríos,Victoria,1996,3000.0
Entre Ríos,Villaguay,1996,1500.0
La Pampa,Atreucó,1996,1470.0
La Pampa,Caleu Caleu,1996,1000.0
La Pampa,Capital,1996,1700.0
La Pampa,Catriló,1996,1790.0
La Pampa,Chapaleufú,1996,1501.0
La Pampa,Conhelo,1996,1299.0
La Pampa,Guatraché,1996,1380.0
La Pampa,Hucal,1996,1091.0
La Pampa,Loventué,1996,1000.0
La Pampa,Maracó,1996,1200.0
La Pampa,Quemú Quemú,1996,1500.0
La Pampa,Rancul,1996,808.0
La Pampa,Realicó,1996,1000.0
La Pampa,Toay,1996,1452.0
La Pampa,Trenel,1996,1000.0
La Pampa,Utracán,1996,1104.0
Santa Fe,9 de Julio,1996,1467.0
Santa Fe,Belgrano,1996,2370.0
Santa Fe,Caseros,1996,2240.0
Santa Fe,Castellanos,1996,1600.0
Santa Fe,Garay,1996,1300.0
Santa Fe,General López,1996,2550.0
Santa Fe,General Obligado,1996,1043.0
Santa Fe,Iriondo,1996,2400.0
Santa Fe,La Capital,1996,2100.0
Santa Fe,Las Colonias,1996,1901.0
Santa Fe,Rosario,1996,2350.0
Santa Fe,San Cristóbal,1996,1850.0
Santa Fe,San Javier,1996,1493.0
Santa Fe,San Jerónimo,1996,1950.0
Santa Fe,San Justo,1996,1899.0
Santa Fe,San Lorenzo,1996,2871.0
Santa Fe,San Martín,1996,1831.0
Santa Fe,Vera,1996,1654.0
Santa Fe,Villa Constitución,1996,2300.0
Buenos Aires,25 de Mayo,1997,3299.0
Buenos Aires,9 de Julio,1997,3100.0
Buenos Aires,Adolfo Alsina,1997,2300.0
Buenos Aires,Adolfo Gonzales Chaves,1997,3531.0
Buenos Aires,Alberti,1997,3300.0
Buenos Aires,Arrecifes,1997,2703.0
Buenos Aires,Ayacucho,1997,3000.0
Buenos Aires,Azul,1997,3650.0
Buenos Aires,Bahía Blanca,1997,2096.0
Buenos Aires,Balcarce,1997,3655.0
Buenos Aires,Baradero,1997,2700.0
Buenos Aires,Benito Juárez,1997,3204.0
Buenos Aires,Bolívar,1997,3301.0
Buenos Aires,Bragado,1997,3301.0
Buenos Aires,Campana,1997,2200.0
Buenos Aires,Cañuelas,1997,2408.0
Buenos Aires,Capitán Sarmiento,1997,2800.0
Buenos Aires,Carlos Casares,1997,3200.0
Buenos Aires,Carlos Tejedor,1997,2503.0
Buenos Aires,Carmen de Areco,1997,2897.0
Buenos Aires,Castelli,1997,2810.0
Buenos Aires,Chacabuco,1997,2800.0
Buenos Aires,Chascomús,1997,2508.0
Buenos Aires,Chivilcoy,1997,3301.0
Buenos Aires,Colón,1997,2500.0
Buenos Aires,Coronel de Marina Leonardo Rosales,1997,2091.0
Buenos Aires,Coronel Dorrego,1997,2673.0
Buenos Aires,Coronel Pringles,1997,2845.0
Buenos Aires,Coronel Suárez,1997,3000.0
Buenos Aires,Daireaux,1997,3400.0
Buenos Aires,Dolores,1997,2706.0
Buenos Aires,Exaltación de la Cruz,1997,2520.0
Buenos Aires,Florentino Ameghino,1997,2000.0
Buenos Aires,General Alvarado,1997,3302.0
Buenos Aires,General Alvear,1997,3000.0
Buenos Aires,General Arenales,1997,2800.0
Buenos Aires,General Belgrano,1997,2696.0
Buenos Aires,General Guido,1997,2579.0
Buenos Aires,General Juan Madariaga,1997,3011.0
Buenos Aires,General La Madrid,1997,2900.0
Buenos Aires,General Las Heras,1997,3000.0
Buenos Aires,General Lavalle,1997,2588.0
Buenos Aires,General Pinto,1997,2303.0
Buenos Aires,General Pueyrredón,1997,3402.0
Buenos Aires,General Rodríguez,1997,3000.0
Buenos Aires,General Viamonte,1997,2401.0
Buenos Aires,General Villegas,1997,2200.0
Buenos Aires,Guaminí,1997,2800.0
Buenos Aires,Hipólito Yrigoyen,1997,3198.0
Buenos Aires,Junín,1997,2800.0
Buenos Aires,Laprida,1997,3312.0
Buenos Aires,Las Flores,1997,2310.0
Buenos Aires,Leandro N. Alem,1997,2400.0
Buenos Aires,Lincoln,1997,2301.0
Buenos Aires,Lobería,1997,3600.0
Buenos Aires,Lobos,1997,3095.0
Buenos Aires,Luján,1997,2438.0
Buenos Aires,Maipú,1997,2885.0
Buenos Aires,Mar Chiquita,1997,3006.0
Buenos Aires,Marcos Paz,1997,3000.0
Buenos Aires,Mercedes,1997,2708.0
Buenos Aires,Monte,1997,2510.0
Buenos Aires,Navarro,1997,3102.0
Buenos Aires,Necochea,1997,3953.0
Buenos Aires,Olavarría,1997,3811.0
Buenos Aires,Patagones,1997,2000.0
Buenos Aires,Pehuajó,1997,2900.0
Buenos Aires,Pellegrini,1997,2600.0
Buenos Aires,Pergamino,1997,2600.0
Buenos Aires,Pilar,1997,3000.0
Buenos Aires,Puán,1997,2500.0
Buenos Aires,Ramallo,1997,2747.0
Buenos Aires,Rauch,1997,3103.0
Buenos Aires,Rivadavia,1997,2800.0
Buenos Aires,Rojas,1997,3101.0
Buenos Aires,Roque Pérez,1997,3000.0
Buenos Aires,Saavedra,1997,2800.0
Buenos Aires,Saladillo,1997,3000.0
Buenos Aires,Salliqueló,1997,2600.0
Buenos Aires,Salto,1997,2700.0
Buenos Aires,San Andrés de Giles,1997,2800.0
Buenos Aires,San Antonio de Areco,1997,2750.0
Buenos Aires,San Cayetano,1997,3218.0
Buenos Aires,San Nicolás,1997,2600.0
Buenos Aires,San Pedro,1997,2599.0
Buenos Aires,Suipacha,1997,2795.0
Buenos Aires,Tandil,1997,3600.0
Buenos Aires,Tapalqué,1997,3300.0
Buenos Aires,Tornquist,1997,2800.0
Buenos Aires,Trenque Lauquen,1997,3000.0
Buenos Aires,Tres Arroyos,1997,3862.0
Buenos Aires,Tres Lomas,1997,2701.0
Buenos Aires,Villarino,1997,1857.0
Buenos Aires,Zárate,1997,2300.0
Córdoba,Calamuchita,1997,1000.0
Córdoba,Capital,1997,1000.0
Córdoba,General Roca,1997,1701.0
Córdoba,General San Martín,1997,857.0
Córdoba,Juárez Celman,1997,1000.0
Córdoba,Marcos Juárez,1997,1920.0
Córdoba,Presidente Roque Sáenz Peña,1997,1550.0
Córdoba,Río Cuarto,1997,1000.0
Córdoba,Río Primero,1997,3000.0
Córdoba,Río Segundo,1997,1500.0
Córdoba,San Justo,1997,448.0
Córdoba,Santa María,1997,2000.0
Córdoba,Tercero Arriba,1997,907.0
Córdoba,Totoral,1997,2750.0
Córdoba,Tulumba,1997,2667.0
Córdoba,Unión,1997,1300.0
Entre Ríos,Colón,1997,2506.0
Entre Ríos,Concordia,1997,2100.0
Entre Ríos,Diamante,1997,1899.0
Entre Ríos,Federación,1997,1700.0
Entre Ríos,Federal,1997,2000.0
Entre Ríos,Feliciano,1997,1700.0
Entre Ríos,Gualeguay,1997,2600.0
Entre Ríos,Gualeguaychú,1997,2400.0
Entre Ríos,La Paz,1997,1800.0
Entre Ríos,Nogoyá,1997,1899.0
Entre Ríos,Paraná,1997,2200.0
Entre Ríos,Tala,1997,2302.0
Entre Ríos,Uruguay,1997,2100.0
Entre Ríos,Victoria,1997,2300.0
Entre Ríos,Villaguay,1997,2000.0
La Pampa,Atreucó,1997,2370.0
La Pampa,Caleu Caleu,1997,1593.0
La Pampa,Capital,1997,2329.0
La Pampa,Catriló,1997,2170.0
La Pampa,Chapaleufú,1997,2401.0
La Pampa,Conhelo,1997,2500.0
La Pampa,Guatraché,1997,2220.0
La Pampa,Hucal,1997,2199.0
La Pampa,Loventué,1997,1818.0
La Pampa,Maracó,1997,2699.0
La Pampa,Quemú Quemú,1997,2701.0
La Pampa,Rancul,1997,2201.0
La Pampa,Realicó,1997,2181.0
La Pampa,Toay,1997,2068.0
La Pampa,Trenel,1997,2401.0
La Pampa,Utracán,1997,2209.0
Santa Fe,9 de Julio,1997,900.0
Santa Fe,Belgrano,1997,1500.0
Santa Fe,Caseros,1997,2181.0
Santa Fe,Castellanos,1997,800.0
Santa Fe,Garay,1997,1400.0
Santa Fe,General López,1997,2650.0
Santa Fe,General Obligado,1997,1350.0
Santa Fe,Iriondo,1997,1500.0
Santa Fe,La Capital,1997,1281.0
Santa Fe,Las Colonias,1997,1450.0
Santa Fe,Rosario,1997,2371.0
Santa Fe,San Cristóbal,1997,1103.0
Santa Fe,San Javier,1997,767.0
Santa Fe,San Jerónimo,1997,1300.0
Santa Fe,San Justo,1997,1000.0
Santa Fe,San Lorenzo,1997,2079.0
Santa Fe,San Martín,1997,1000.0
Santa Fe,Vera,1997,850.0
Santa Fe,Villa Constitución,1997,2550.0
Buenos Aires,25 de Mayo,1998,3712.0
Buenos Aires,9 de Julio,1998,3621.0
Buenos Aires,Adolfo Alsina,1998,1875.0
Buenos Aires,Adolfo Gonzales Chaves,1998,2245.0
Buenos Aires,Alberti,1998,3737.0
Buenos Aires,Arrecifes,1998,3085.0
Buenos Aires,Ayacucho,1998,2364.0
Buenos Aires,Azul,1998,2655.0
Buenos Aires,Bahía Blanca,1998,803.0
Buenos Aires,Balcarce,1998,2625.0
Buenos Aires,Baradero,1998,3120.0
Buenos Aires,Benito Juárez,1998,2410.0
Buenos Aires,Bolívar,1998,2941.0
Buenos Aires,Bragado,1998,3700.0
Buenos Aires,Campana,1998,2750.0
Buenos Aires,Cañuelas,1998,3333.0
Buenos Aires,Capitán Sarmiento,1998,2993.0
Buenos Aires,Carlos Casares,1998,3226.0
Buenos Aires,Carlos Tejedor,1998,2667.0
Buenos Aires,Carmen de Areco,1998,2900.0
Buenos Aires,Castelli,1998,2087.0
Buenos Aires,Chacabuco,1998,2853.0
Buenos Aires,Chascomús,1998,3293.0
Buenos Aires,Chivilcoy,1998,3871.0
Buenos Aires,Colón,1998,3059.0
Buenos Aires,Coronel de Marina Leonardo Rosales,1998,1051.0
Buenos Aires,Coronel Dorrego,1998,1891.0
Buenos Aires,Coronel Pringles,1998,1932.0
Buenos Aires,Coronel Suárez,1998,2363.0
Buenos Aires,Daireaux,1998,2842.0
Buenos Aires,Dolores,1998,2105.0
Buenos Aires,Exaltación de la Cruz,1998,2941.0
Buenos Aires,Florentino Ameghino,1998,3000.0
Buenos Aires,General Alvarado,1998,2567.0
Buenos Aires,General Alvear,1998,3000.0
Buenos Aires,General Arenales,1998,2875.0
Buenos Aires,General Belgrano,1998,3425.0
Buenos Aires,General Guido,1998,2000.0
Buenos Aires,General Juan Madariaga,1998,2326.0
Buenos Aires,General La Madrid,1998,2301.0
Buenos Aires,General Las Heras,1998,2909.0
Buenos Aires,General Lavalle,1998,2105.0
