provincia,new_ncart,simbc,tipo_uc,limit_ppal,limit_secu,limit_terc,ind_prod,porc_sue1,posi_sue1,orden_sue1,ggrup_sue1,sgrup_sue1,text_sups1,text_bs1,drenaje_s1,profund_s1,alcalin_s1,porc_pens1,erhidr_s1,ereoli_s1,rocos_s1,anegab_s1,porc_sue2,posi_sue2,orden_sue2,ggrup_sue2,sgrup_sue2,porc_sue3,posi_sue3,orden_sue3,ggrup_sue3,sgrup_sue3,ogc_fid
BUENOS AIRES,1119.0,MJ:ag-17,Complejo,Drenaje deficiente,-,-,53.0,50.0,Loma,Molisoles,Hapludoles,Hapludoles tapto argico,Franca,Franco arcillosa,Bien drenado,120.0,No sodico,0.0,-,-,-,-,30.0,Microloma,Molisoles,Hapludoles,Hapludoles tapto natrico,20.0,Planicie,Molisoles,Argiudoles,Argiudoles tipico,3513.0
BUENOS AIRES,1092.0,MItc-26,Asociacion,Prof.Efectiva somera,Drenaje deficiente,-,56.0,50.0,Pendiente,Molisoles,Argiudoles,Argiudoles tipico,Franco limosa,Franco arcillo limos,Bien drenado,100.0,No sodico,0.0,-,-,-,-,30.0,Planicie,Molisoles,Argiudoles,Argiudoles acuico,20.0,Plano bajo,Molisoles,Natracuoles,Natracuoles tipico,3514.0
BUENOS AIRES,50015.0,L,Agua,No apto agrricultura,No apto agrricultura,No apto agrricultura,0.0,100.0,Lago/laguna,Lagunas,Lagunas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,0.0,,,,,0.0,,,,,3522.0
BUENOS AIRES,50015.0,L,Agua,No apto agrricultura,No apto agrricultura,No apto agrricultura,0.0,100.0,Lago/laguna,Lagunas,Lagunas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,0.0,,,,,0.0,,,,,3523.0
BUENOS AIRES,1090.0,MItc-24,Asociacion,Prof.Efectiva somera,Alcalin menos 50cm,-,50.0,50.0,Loma,Molisoles,Argiudoles,Argiudoles tipico,Franco limosa,Franco arcillo limos,Bien drenado,100.0,No sodico,0.0,-,-,-,-,30.0,Cubetas,Molisoles,Argialboles,Argialboles tipico,20.0,Plano inundable,Molisoles,Natracuoles,Natracuoles tipico,3524.0
BUENOS AIRES,1162.0,MJtc-8,Asociacion,Prof.Efectiva somera,-,-,35.0,50.0,Loma,Molisoles,Hapludoles,Hapludoles tipico,Franca,Franca,Bien drenado,100.0,No sodico,0.0,-,Moderada,-,-,30.0,Microloma,Molisoles,Hapludoles,Hapludoles entico,20.0,Llanura,Molisoles,Argiudoles,Argiudoles tipico,3525.0
BUENOS AIRES,1132.0,MJ:na-4,Asociacion,Drenaje deficiente,Alcalin menos 50cm,-,51.0,60.0,Seno entre lomas,Molisoles,Hapludoles,Hapludoles tapto natrico,Franca,Arcillo arenosa,Bien drenado,100.0,Mod.a fuerte,0.0,-,-,-,-,40.0,Loma,Molisoles,Hapludoles,Hapludoles tapto argico,0.0,,,,,3548.0
BUENOS AIRES,1132.0,MJ:na-4,Asociacion,Drenaje deficiente,Alcalin menos 50cm,-,51.0,60.0,Seno entre lomas,Molisoles,Hapludoles,Hapludoles tapto natrico,Franca,Arcillo arenosa,Bien drenado,100.0,Mod.a fuerte,0.0,-,-,-,-,40.0,Loma,Molisoles,Hapludoles,Hapludoles tapto argico,0.0,,,,,3526.0
BUENOS AIRES,1147.0,MJen-21,Asociacion,Prof.Efectiva somera,Baja retenc humedad,-,40.0,50.0,Pendiente,Molisoles,Hapludoles,Hapludoles entico,Franco arenosa,Franco arenosa,Bien drenado,100.0,No sodico,1.0,-,Moderada,-,-,30.0,Pendiente,Molisoles,Argiudoles,Argiudoles tipico,20.0,Planicie,Molisoles,Hapludoles,Hapludoles tipico,3527.0
BUENOS AIRES,1090.0,MItc-24,Asociacion,Prof.Efectiva somera,Alcalin menos 50cm,-,50.0,50.0,Loma,Molisoles,Argiudoles,Argiudoles tipico,Franco limosa,Franco arcillo limos,Bien drenado,100.0,No sodico,0.0,-,-,-,-,30.0,Cubetas,Molisoles,Argialboles,Argialboles tipico,20.0,Plano inundable,Molisoles,Natracuoles,Natracuoles tipico,3528.0
BUENOS AIRES,50015.0,L,Agua,No apto agrricultura,No apto agrricultura,No apto agrricultura,0.0,100.0,Lago/laguna,Lagunas,Lagunas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,0.0,,,,,0.0,,,,,3529.0
LA PAMPA,10010.0,ENtc-21,Complejo,Climatica,Salin en 1ros 50cm,-,27.0,80.0,Llanura extendida,Entisoles,Torriortentes,Torriortentes tipico,Franco arenosa,Franco arenosa,Moderado,150.0,No sodico,1.0,-,-,Impract. uso,-,20.0,Llanura extendida,Aridisoles,Durortides,Durortides tipico,0.0,,,,,3531.0
BUENOS AIRES,50015.0,L,Agua,No apto agrricultura,No apto agrricultura,No apto agrricultura,0.0,100.0,Lago/laguna,Lagunas,Lagunas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,0.0,,,,,0.0,,,,,3549.0
LA PAMPA,50005.0,R,Roca,No apto agrricultura,No apto agrricultura,No apto agrricultura,0.0,100.0,Afloramiento rocoso,Roca,Rocas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,0.0,,,,,0.0,,,,,3550.0
LA PAMPA,1169.0,MLpa-2,Consociacion,Climatica,Prof.Efectiva somera,-,32.0,100.0,Pendiente,Molisoles,Calciustoles,Calciustoles petrocalcico,Franco arenosa,Franco arenosa,Bien drenado,30.0,No sodico,0.0,-,-,-,-,0.0,,,,,0.0,,,,,3532.0
BUENOS AIRES,1098.0,MItc-31,Asociacion,Suscep eros hidrica,Prof.Efectiva somera,-,61.0,50.0,Pendiente,Molisoles,Argiudoles,Argiudoles tipico,Franco limosa,Franco arcillo limos,Bien drenado,100.0,No sodico,0.0,-,-,-,-,30.0,Pendiente,Molisoles,Argiudoles,Argiudoles tipico,20.0,Loma,Molisoles,Hapludoles,Hapludoles petrocalcico,3533.0
BUENOS AIRES,1185.0,MNen-42,Asociacion,Prof.Efectiva somera,Erosion eolica actua,Baja retenc humedad,33.0,50.0,Planicie,Molisoles,Haplustoles,Haplustoles entico,Franco arenosa,Franco arenosa,Excesivo,100.0,No sodico,0.0,-,Ligera,-,-,30.0,Planicie,Molisoles,Haplustoles,Haplustoles entico,20.0,Planicie,Molisoles,Argiustoles,Argiustoles tipico,3534.0
BUENOS AIRES,1059.0,MFht-1,Complejo,Drenaje deficiente,Alcalin menos 50cm,Salin en 1ros 50cm,10.0,50.0,Banados,Molisoles,Haplacuoles,Haplacuoles histico,Arcillo limosa,Franco limosa,Muy pobre,100.0,Muy fuerte,0.0,-,-,-,-,30.0,Banados,Entisoles,Haplacuentes,Haplacuentes aerico,20.0,Albardon,Molisoles,Hapludoles,Hapludoles acuico,4575.0
BUENOS AIRES,1090.0,MItc-24,Asociacion,Prof.Efectiva somera,Alcalin menos 50cm,-,50.0,50.0,Loma,Molisoles,Argiudoles,Argiudoles tipico,Franco limosa,Franco arcillo limos,Bien drenado,100.0,No sodico,0.0,-,-,-,-,30.0,Cubetas,Molisoles,Argialboles,Argialboles tipico,20.0,Plano inundable,Molisoles,Natracuoles,Natracuoles tipico,3535.0
BUENOS AIRES,50015.0,L,Agua,No apto agrricultura,No apto agrricultura,No apto agrricultura,0.0,100.0,Lago/laguna,Lagunas,Lagunas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,0.0,,,,,0.0,,,,,3536.0
BUENOS AIRES,1154.0,MJli-4,Asociacion,Prof.Efectiva somera,Rocosidad,-,5.0,60.0,Afloramiento rocoso,Roca,Rocas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,40.0,Pendiente,Molisoles,Hapludoles,Hapludoles litico,0.0,,,,,3537.0
BUENOS AIRES,1108.0,MItc-47,Complejo,Prof.Efectiva somera,-,-,66.0,60.0,Pendiente,Molisoles,Argiudoles,Argiudoles tipico,Franco limosa,Franco arcillo limos,Bien drenado,100.0,No sodico,0.0,-,-,-,-,40.0,Loma,Molisoles,Argiudoles,Argiudoles tipico,0.0,,,,,3539.0
LA PAMPA,50005.0,R,Roca,No apto agrricultura,No apto agrricultura,No apto agrricultura,0.0,100.0,Afloramiento rocoso,Roca,Rocas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,0.0,,,,,0.0,,,,,3540.0
BUENOS AIRES,1087.0,MItc-19,Asociacion,Prof.Efectiva somera,Suscep eros hidrica,-,49.0,60.0,Pendiente,Molisoles,Argiudoles,Argiudoles tipico,Franco limosa,Franco arcillo limos,Bien drenado,100.0,No sodico,0.0,-,-,-,-,40.0,Loma,Molisoles,Hapludoles,Hapludoles petrocalcico,0.0,,,,,3538.0
LA PAMPA,10031.0,MLpa-3,Asociacion,Climatica,Prof.Efectiva somera,-,36.0,70.0,Meseta con tosca,Molisoles,Calciustoles,Calciustoles petrocalcico,Franco arenosa,Franco arenosa,Moderado,100.0,No sodico,0.0,-,-,-,-,30.0,Meseta con tosca,Molisoles,Calciustoles,Calciustoles tipico,0.0,,,,,3541.0
BUENOS AIRES,1092.0,MItc-26,Asociacion,Prof.Efectiva somera,Drenaje deficiente,-,56.0,50.0,Pendiente,Molisoles,Argiudoles,Argiudoles tipico,Franco limosa,Franco arcillo limos,Bien drenado,100.0,No sodico,0.0,-,-,-,-,30.0,Planicie,Molisoles,Argiudoles,Argiudoles acuico,20.0,Plano bajo,Molisoles,Natracuoles,Natracuoles tipico,3575.0
BUENOS AIRES,1059.0,MFht-1,Complejo,Drenaje deficiente,Alcalin menos 50cm,Salin en 1ros 50cm,10.0,50.0,Banados,Molisoles,Haplacuoles,Haplacuoles histico,Arcillo limosa,Franco limosa,Muy pobre,100.0,Muy fuerte,0.0,-,-,-,-,30.0,Banados,Entisoles,Haplacuentes,Haplacuentes aerico,20.0,Albardon,Molisoles,Hapludoles,Hapludoles acuico,4576.0
BUENOS AIRES,1132.0,MJ:na-4,Asociacion,Drenaje deficiente,Alcalin menos 50cm,-,51.0,60.0,Seno entre lomas,Molisoles,Hapludoles,Hapludoles tapto natrico,Franca,Arcillo arenosa,Bien drenado,100.0,Mod.a fuerte,0.0,-,-,-,-,40.0,Loma,Molisoles,Hapludoles,Hapludoles tapto argico,0.0,,,,,3576.0
BUENOS AIRES,1132.0,MJ:na-4,Asociacion,Drenaje deficiente,Alcalin menos 50cm,-,51.0,60.0,Seno entre lomas,Molisoles,Hapludoles,Hapludoles tapto natrico,Franca,Arcillo arenosa,Bien drenado,100.0,Mod.a fuerte,0.0,-,-,-,-,40.0,Loma,Molisoles,Hapludoles,Hapludoles tapto argico,0.0,,,,,3542.0
BUENOS AIRES,50015.0,L,Agua,No apto agrricultura,No apto agrricultura,No apto agrricultura,0.0,100.0,Lago/laguna,Lagunas,Lagunas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,0.0,,,,,0.0,,,,,3543.0
BUENOS AIRES,50015.0,L,Agua,No apto agrricultura,No apto agrricultura,No apto agrricultura,0.0,100.0,Lago/laguna,Lagunas,Lagunas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,0.0,,,,,0.0,,,,,3544.0
BUENOS AIRES,1054.0,MAtc-4,Complejo,Drenaje deficiente,Prof.Efectiva somera,-,42.0,50.0,Cubetas,Molisoles,Argialboles,Argialboles tipico,Franca,Franco arcillosa,Imperfecto,100.0,No sodico,0.0,-,-,-,-,30.0,Microloma,Molisoles,Argiudoles,Argiudoles tipico,20.0,Planicie,Molisoles,Natracuoles,Natracuoles tipico,3545.0
BUENOS AIRES,1100.0,MItc-33,Asociacion,Prof.Efectiva somera,Pedregosidad,-,65.0,50.0,Pendiente,Molisoles,Argiudoles,Argiudoles tipico,Franco limosa,Franco arcillo limos,Bien drenado,100.0,No sodico,0.0,-,-,-,-,30.0,Planicie,Molisoles,Argiudoles,Argiudoles tipico,20.0,Loma,Molisoles,Hapludoles,Hapludoles petrocalcico,3546.0
SANTA FE,50015.0,L,Agua,No apto agrricultura,No apto agrricultura,No apto agrricultura,0.0,100.0,Lago/laguna,Lagunas,Lagunas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,0.0,,,,,0.0,,,,,5485.0
LA PAMPA,10001.0,DFli-1,Consociacion,Climatica,Prof.Efectiva somera,-,4.0,100.0,Loma,Aridisoles,Calciortides,Calciortides litico,Arenosa,Esqueletica-arenosa,Excesivo,50.0,No sodico,1.0,-,-,-,-,0.0,,,,,0.0,,,,,3547.0
BUENOS AIRES,1154.0,MJli-4,Asociacion,Prof.Efectiva somera,Rocosidad,-,5.0,60.0,Afloramiento rocoso,Roca,Rocas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,40.0,Pendiente,Molisoles,Hapludoles,Hapludoles litico,0.0,,,,,3551.0
BUENOS AIRES,1123.0,MJ:ag-6,Asociacion,Drenaje deficiente,-,-,57.0,60.0,Loma,Molisoles,Hapludoles,Hapludoles tapto argico,Franca,Franco arcillosa,Bien drenado,120.0,No sodico,0.0,-,-,-,-,40.0,Seno entre lomas,Molisoles,Hapludoles,Hapludoles tapto natrico,0.0,,,,,3552.0
BUENOS AIRES,1090.0,MItc-24,Asociacion,Prof.Efectiva somera,Alcalin menos 50cm,-,50.0,50.0,Loma,Molisoles,Argiudoles,Argiudoles tipico,Franco limosa,Franco arcillo limos,Bien drenado,100.0,No sodico,0.0,-,-,-,-,30.0,Cubetas,Molisoles,Argialboles,Argialboles tipico,20.0,Plano inundable,Molisoles,Natracuoles,Natracuoles tipico,3553.0
SANTA FE,20037.0,MItc-6,Asociacion,Baja permeabilidad,Drenaje deficiente,-,83.0,35.0,Ladera empinada,Molisoles,Argiudoles,Argiudoles tipico,Franco limosa,Arcillo limosa,Bien drenado,200.0,No sodico,1.0,-,-,-,-,35.0,Ladera empinada,Molisoles,Natralboles,Natralboles tipico,30.0,Ladera empinada,Molisoles,Argialboles,Argialboles tipico,5486.0
BUENOS AIRES,1163.0,MJtc-9,Asociacion,Prof.Efectiva somera,Erosion hidrica actu,-,53.0,50.0,Valle,Molisoles,Hapludoles,Hapludoles tipico,Franca,Franca,Bien drenado,100.0,No sodico,0.0,-,Moderada,-,-,30.0,Pendiente,Molisoles,Hapludoles,Hapludoles entico,20.0,Colinas de pendiente corta,Molisoles,Hapludoles,Hapludoles litico,3639.0
BUENOS AIRES,1090.0,MItc-24,Asociacion,Prof.Efectiva somera,Alcalin menos 50cm,-,50.0,50.0,Loma,Molisoles,Argiudoles,Argiudoles tipico,Franco limosa,Franco arcillo limos,Bien drenado,100.0,No sodico,0.0,-,-,-,-,30.0,Cubetas,Molisoles,Argialboles,Argialboles tipico,20.0,Plano inundable,Molisoles,Natracuoles,Natracuoles tipico,3569.0
BUENOS AIRES,1099.0,MItc-32,Asociacion,Prof.Efectiva somera,Suscep eros hidrica,-,55.0,50.0,Pendiente,Molisoles,Argiudoles,Argiudoles tipico,Franco limosa,Franco arcillo limos,Bien drenado,100.0,No sodico,0.0,-,-,-,-,30.0,Pendiente,Molisoles,Argiudoles,Argiudoles tipico,20.0,Afloramiento rocoso,Molisoles,Hapludoles,Hapludoles petrocalcico,3554.0
BUENOS AIRES,1185.0,MNen-42,Asociacion,Prof.Efectiva somera,Erosion eolica actua,Baja retenc humedad,33.0,50.0,Planicie,Molisoles,Haplustoles,Haplustoles entico,Franco arenosa,Franco arenosa,Excesivo,100.0,No sodico,0.0,-,Ligera,-,-,30.0,Planicie,Molisoles,Haplustoles,Haplustoles entico,20.0,Planicie,Molisoles,Argiustoles,Argiustoles tipico,3555.0
BUENOS AIRES,1154.0,MJli-4,Asociacion,Prof.Efectiva somera,Rocosidad,-,5.0,60.0,Afloramiento rocoso,Roca,Rocas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,40.0,Pendiente,Molisoles,Hapludoles,Hapludoles litico,0.0,,,,,3556.0
BUENOS AIRES,1132.0,MJ:na-4,Asociacion,Drenaje deficiente,Alcalin menos 50cm,-,51.0,60.0,Seno entre lomas,Molisoles,Hapludoles,Hapludoles tapto natrico,Franca,Arcillo arenosa,Bien drenado,100.0,Mod.a fuerte,0.0,-,-,-,-,40.0,Loma,Molisoles,Hapludoles,Hapludoles tapto argico,0.0,,,,,3557.0
BUENOS AIRES,1097.0,MItc-30,Asociacion,Prof.Efectiva somera,-,-,65.0,50.0,Lomas con tosca subsup,Molisoles,Argiudoles,Argiudoles tipico,Franco limosa,Franco arcillo limos,Bien drenado,100.0,No sodico,0.0,-,-,-,-,30.0,Planicie,Molisoles,Argiudoles,Argiudoles tipico,20.0,Plano bajo,Molisoles,Natracuoles,Natracuoles tipico,3558.0
LA PAMPA,10008.0,ENtc-10,Asociacion,Climatica,Suscep eros hidrica,-,25.0,60.0,Loma,Entisoles,Torriortentes,Torriortentes tipico,Franco arenosa,Franco arenosa,Moderado,150.0,No sodico,1.0,-,-,Impract. uso,-,40.0,Pendientes,Entisoles,Torripsamentes,Torripsamentes tipico,0.0,,,,,3559.0
LA PAMPA,50005.0,R,Roca,No apto agrricultura,No apto agrricultura,No apto agrricultura,0.0,100.0,Afloramiento rocoso,Roca,Rocas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,0.0,,,,,0.0,,,,,3560.0
BUENOS AIRES,1097.0,MItc-30,Asociacion,Prof.Efectiva somera,-,-,65.0,50.0,Lomas con tosca subsup,Molisoles,Argiudoles,Argiudoles tipico,Franco limosa,Franco arcillo limos,Bien drenado,100.0,No sodico,0.0,-,-,-,-,30.0,Planicie,Molisoles,Argiudoles,Argiudoles tipico,20.0,Plano bajo,Molisoles,Natracuoles,Natracuoles tipico,3561.0
BUENOS AIRES,1100.0,MItc-33,Asociacion,Prof.Efectiva somera,Pedregosidad,-,65.0,50.0,Pendiente,Molisoles,Argiudoles,Argiudoles tipico,Franco limosa,Franco arcillo limos,Bien drenado,100.0,No sodico,0.0,-,-,-,-,30.0,Planicie,Molisoles,Argiudoles,Argiudoles tipico,20.0,Loma,Molisoles,Hapludoles,Hapludoles petrocalcico,3562.0
BUENOS AIRES,1087.0,MItc-19,Asociacion,Prof.Efectiva somera,Suscep eros hidrica,-,49.0,60.0,Pendiente,Molisoles,Argiudoles,Argiudoles tipico,Franco limosa,Franco arcillo limos,Bien drenado,100.0,No sodico,0.0,-,-,-,-,40.0,Loma,Molisoles,Hapludoles,Hapludoles petrocalcico,0.0,,,,,3563.0
BUENOS AIRES,1075.0,MIac-11,Asociacion,Drenaje deficiente,Prof.Efectiva somera,-,36.0,50.0,Planicie,Molisoles,Argiudoles,Argiudoles acuico,Franco limosa,Arcillo limosa,Imperfecto,130.0,No sodico,0.0,-,-,-,-,30.0,Loma,Molisoles,Argiudoles,Argiudoles tipico,20.0,Bajo,Molisoles,Natracuoles,Natracuoles tipico,3640.0
BUENOS AIRES,1082.0,MItc-14,Asociacion,Drenaje deficiente,-,-,71.0,60.0,Pendiente,Molisoles,Argiudoles,Argiudoles tipico,Franco limosa,Franco arcillo limos,Bien drenado,100.0,No sodico,0.0,-,-,-,-,40.0,Plano bajo,Molisoles,Argiudoles,Argiudoles acuico,0.0,,,,,3564.0
BUENOS AIRES,1090.0,MItc-24,Asociacion,Prof.Efectiva somera,Alcalin menos 50cm,-,50.0,50.0,Loma,Molisoles,Argiudoles,Argiudoles tipico,Franco limosa,Franco arcillo limos,Bien drenado,100.0,No sodico,0.0,-,-,-,-,30.0,Cubetas,Molisoles,Argialboles,Argialboles tipico,20.0,Plano inundable,Molisoles,Natracuoles,Natracuoles tipico,3565.0
LA PAMPA,50005.0,R,Roca,No apto agrricultura,No apto agrricultura,No apto agrricultura,0.0,100.0,Afloramiento rocoso,Roca,Rocas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,0.0,,,,,0.0,,,,,3566.0
BUENOS AIRES,1161.0,MJtc-6,Asociacion,Prof.Efectiva somera,Pedregosidad,-,36.0,50.0,Pendiente,Molisoles,Hapludoles,Hapludoles tipico,Franca,Franca,Bien drenado,100.0,No sodico,0.0,-,Moderada,-,-,30.0,Planicie arenosa,Molisoles,Argiudoles,Argiudoles tipico,20.0,Loma,Molisoles,Hapludoles,Hapludoles litico,3567.0
BUENOS AIRES,1040.0,EKmo-4,Asociacion,Drenaje deficiente,Alcalin menos 50cm,Salin en 1ros 50cm,10.0,60.0,Albardon,Entisoles,Ustifluventes,Ustifluventes molico,Franco arcillosa,Franco arenosa,Pobre,100.0,Muy fuerte,0.0,-,-,-,-,40.0,Depresion cerrada,Molisoles,Natrustoles,Natrustoles tipico,0.0,,,,,3568.0
BUENOS AIRES,10031.0,MLpa-3,Asociacion,Climatica,Prof.Efectiva somera,-,36.0,70.0,Meseta con tosca,Molisoles,Calciustoles,Calciustoles petrocalcico,Franco arenosa,Franco arenosa,Moderado,100.0,No sodico,0.0,-,-,-,-,30.0,Meseta con tosca,Molisoles,Calciustoles,Calciustoles tipico,0.0,,,,,3570.0
LA PAMPA,50003.0,MedEst,Medanos,No apto agrricultura,No apto agrricultura,No apto agrricultura,0.0,100.0,Planicie arenosa,Medano,Medanos,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,0.0,,,,,0.0,,,,,3572.0
BUENOS AIRES,1097.0,MItc-30,Asociacion,Prof.Efectiva somera,-,-,65.0,50.0,Lomas con tosca subsup,Molisoles,Argiudoles,Argiudoles tipico,Franco limosa,Franco arcillo limos,Bien drenado,100.0,No sodico,0.0,-,-,-,-,30.0,Planicie,Molisoles,Argiudoles,Argiudoles tipico,20.0,Plano bajo,Molisoles,Natracuoles,Natracuoles tipico,3573.0
LA PAMPA,10031.0,MLpa-3,Asociacion,Climatica,Prof.Efectiva somera,-,36.0,70.0,Meseta con tosca,Molisoles,Calciustoles,Calciustoles petrocalcico,Franco arenosa,Franco arenosa,Moderado,100.0,No sodico,0.0,-,-,-,-,30.0,Meseta con tosca,Molisoles,Calciustoles,Calciustoles tipico,0.0,,,,,3574.0
CORDOBA,3251.0,MNud-15,Complejo,Erosion eolica actua,Climatica,Baja retenc humedad,74.0,80.0,Loma,Molisoles,Haplustoles,Haplustoles udico,Franco limosa,Franco limosa,Bien drenado,100.0,No sodico,1.0,-,-,-,-,20.0,Loma medanosa,Molisoles,Haplustoles,Haplustoles udortentico,0.0,,,,,3756.0
BUENOS AIRES,50015.0,L,Agua,No apto agrricultura,No apto agrricultura,No apto agrricultura,0.0,100.0,Lago/laguna,Lagunas,Lagunas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,0.0,,,,,0.0,,,,,3577.0
BUENOS AIRES,1069.0,MGtc-4,Asociacion,Alcalin menos 50cm,-,-,36.0,60.0,V?a de escurrimiento,Molisoles,Natracuoles,Natracuoles tipico,Franco limosa,Arcillosa,Imperfecto,50.0,Debil,0.0,-,-,-,-,40.0,Albardon,Molisoles,Hapludoles,Hapludoles tapto argico,0.0,,,,,3571.0
BUENOS AIRES,1100.0,MItc-33,Asociacion,Prof.Efectiva somera,Pedregosidad,-,65.0,50.0,Pendiente,Molisoles,Argiudoles,Argiudoles tipico,Franco limosa,Franco arcillo limos,Bien drenado,100.0,No sodico,0.0,-,-,-,-,30.0,Planicie,Molisoles,Argiudoles,Argiudoles tipico,20.0,Loma,Molisoles,Hapludoles,Hapludoles petrocalcico,3579.0
LA PAMPA,10005.0,DKtc-1,Consociacion,Climatica,Salin en 1ros 50cm,-,3.0,100.0,Bajo,Aridisoles,Salortides,Salortides tipico,Franco arenosa,Franco arenosa,Algo Excesivo,150.0,No sodico,0.0,-,-,-,-,0.0,,,,,0.0,,,,,3581.0
BUENOS AIRES,1097.0,MItc-30,Asociacion,Prof.Efectiva somera,-,-,65.0,50.0,Lomas con tosca subsup,Molisoles,Argiudoles,Argiudoles tipico,Franco limosa,Franco arcillo limos,Bien drenado,100.0,No sodico,0.0,-,-,-,-,30.0,Planicie,Molisoles,Argiudoles,Argiudoles tipico,20.0,Plano bajo,Molisoles,Natracuoles,Natracuoles tipico,3591.0
LA PAMPA,10034.0,MNai-2,Consociacion,Climatica,Suscep eros hidrica,-,24.0,100.0,Meseta con tosca,Molisoles,Haplustoles,Haplustoles aridico,Franca,Franca,Bien drenado,150.0,No sodico,0.0,-,-,-,-,0.0,,,,,0.0,,,,,3580.0
BUENOS AIRES,1132.0,MJ:na-4,Asociacion,Drenaje deficiente,Alcalin menos 50cm,-,51.0,60.0,Seno entre lomas,Molisoles,Hapludoles,Hapludoles tapto natrico,Franca,Arcillo arenosa,Bien drenado,100.0,Mod.a fuerte,0.0,-,-,-,-,40.0,Loma,Molisoles,Hapludoles,Hapludoles tapto argico,0.0,,,,,3582.0
BUENOS AIRES,1132.0,MJ:na-4,Asociacion,Drenaje deficiente,Alcalin menos 50cm,-,51.0,60.0,Seno entre lomas,Molisoles,Hapludoles,Hapludoles tapto natrico,Franca,Arcillo arenosa,Bien drenado,100.0,Mod.a fuerte,0.0,-,-,-,-,40.0,Loma,Molisoles,Hapludoles,Hapludoles tapto argico,0.0,,,,,3583.0
BUENOS AIRES,1058.0,MCtc-7,Complejo,Drenaje deficiente,Alcalin menos 50cm,-,32.0,50.0,Albardon,Molisoles,Argiacuoles,Argiacuoles tipico,Franco limosa,Franco arcillo limos,Imperfecto,100.0,No sodico,0.0,-,-,-,-,30.0,Banados,Molisoles,Natracuoles,Natracuoles tipico,20.0,Banados,Alfisoles,Natracualfes,Natracualfes tipico,3584.0
BUENOS AIRES,50015.0,L,Agua,No apto agrricultura,No apto agrricultura,No apto agrricultura,0.0,100.0,Lago/laguna,Lagunas,Lagunas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,0.0,,,,,0.0,,,,,3585.0
BUENOS AIRES,1097.0,MItc-30,Asociacion,Prof.Efectiva somera,-,-,65.0,50.0,Lomas con tosca subsup,Molisoles,Argiudoles,Argiudoles tipico,Franco limosa,Franco arcillo limos,Bien drenado,100.0,No sodico,0.0,-,-,-,-,30.0,Planicie,Molisoles,Argiudoles,Argiudoles tipico,20.0,Plano bajo,Molisoles,Natracuoles,Natracuoles tipico,3586.0
BUENOS AIRES,50015.0,L,Agua,No apto agrricultura,No apto agrricultura,No apto agrricultura,0.0,100.0,Lago/laguna,Lagunas,Lagunas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,0.0,,,,,0.0,,,,,3587.0
BUENOS AIRES,50015.0,L,Agua,No apto agrricultura,No apto agrricultura,No apto agrricultura,0.0,100.0,Lago/laguna,Lagunas,Lagunas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,0.0,,,,,0.0,,,,,3588.0
BUENOS AIRES,1054.0,MAtc-4,Complejo,Drenaje deficiente,Prof.Efectiva somera,-,42.0,50.0,Cubetas,Molisoles,Argialboles,Argialboles tipico,Franca,Franco arcillosa,Imperfecto,100.0,No sodico,0.0,-,-,-,-,30.0,Microloma,Molisoles,Argiudoles,Argiudoles tipico,20.0,Planicie,Molisoles,Natracuoles,Natracuoles tipico,3589.0
LA PAMPA,50005.0,R,Roca,No apto agrricultura,No apto agrricultura,No apto agrricultura,0.0,100.0,Afloramiento rocoso,Roca,Rocas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,0.0,,,,,0.0,,,,,3590.0
BUENOS AIRES,50015.0,L,Agua,No apto agrricultura,No apto agrricultura,No apto agrricultura,0.0,100.0,Lago/laguna,Lagunas,Lagunas,No Clasificado xx,No determinada,No determinada,-,0.0,-,0.0,-,-,-,-,0.0,,,,,0.0,,,,,3592.0
